"#",Jurisdiction,Kind,Display Key,Lens ID,Publication Date,Publication Year,Application Number,Application Date,Priority Numbers,Earliest Priority Date,Title,Abstract,Applicants,Inventors,Owners,URL,Document Type,Has Full Text,Cites Patent Count,Cited by Patent Count,Simple Family Size,Extended Family Size,Sequence Count,CPC Classifications,IPCR Classifications,US Classifications,NPL Citation Count,NPL Resolved Citation Count,NPL Resolved Lens ID(s),NPL Resolved External ID(s),NPL Citations,Legal Status
962,BR,B1,BR PI0921722 B1,140-579-734-821-88X,2019-10-01,2019,BR PI0921722 A,2009-11-02,US 2009/0005925 W;;US 11020208 P;;US 35381709 A;;US 35376009 A;;US 40858109 A;;US 60924609 A;;US 60922409 A,2008-10-31,método para influenciar clientes no momento da decisão em um estabelecimento de varejo,"método para influenciar clientes no momento da decisão em um estabelecimento de varejo a invenção se refere a um sistema e método para influenciar os decisões de consumidores a compra em um pensar, enquanto estabelecimento eles tomam varejista. especificamente, os sistemas e métodos para influenciar os consumidores podem atuar no primeiro momento da verdade de um consumidor por meio de transmissão de uma ou mais mensagens influentes para um dispositivo eletrônico portátil sem fio ou um carrinho de compras inteligente através de uma rede de comunicação que fica nas proximidades de um consumidor durante um passeio por um estabelecimento de varejo.",SUNRISE R & D HOLDINGS LLC,BRETT BRACEWELL BONNER;;CHRISTOPHER TODD HJELM;;DION BRENT PERKINS;;GREGORY MICHAEL MENZ;;JOHN EDWARD OSBORNE II;;TITUS ARTHUR JONES,,https://lens.org/140-579-734-821-88X,Granted Patent,no,0,0,17,180,0,,G06Q30/00,,0,0,,,,INACTIVE
963,AU,A1,AU 2021/217172 A1,005-362-971-569-081,2022-09-22,2022,AU 2021/217172 A,2021-02-05,US 202062970607 P;;US 202063009533 P;;US 202063070064 P;;US 2021/0016955 W,2020-02-05,Lipid prodrugs of neurosteroids,"The present invention provides lymphatic system-directing lipid prodrugs, pharmaceutical compositions thereof, methods of producing such prodrugs and compositions, as well as methods of improving the bioavailability or other properties of a therapeutic agent that comprises part of the lipid prodrug. The present invention also provides methods of treating a disease, disorder, or condition such as those disclosed herein, comprising administering to a patient in need thereof a disclosed lipid prodrug or a pharmaceutical composition thereof.",PURETECH LYT INC;;UNIV MONASH,BONNER DANIEL KENNETH;;SHYAM RISHAB R;;SIMPSON JAMIE;;PORTER CHRISTOPHER JOHN;;TREVASKIS NATALIE;;QUACH TIM;;HAN SIFEI;;HU LUOJUAN,,https://lens.org/005-362-971-569-081,Patent Application,no,0,0,11,11,0,A61K31/573;;A61P1/00;;A61K47/542;;C07J7/002;;A61P25/00;;A61K31/573;;A61K47/55;;A61P1/00;;A61K47/542;;A61K9/0053;;C07J69/00;;C07J7/002;;A61K31/573;;A61K47/542;;A61P25/00;;A61K47/55;;A61K31/573;;A61K9/0053;;A61K47/542,A61K31/56;;A61K31/57;;A61P25/16,,0,0,,,,PENDING
964,US,B2,US 7792710 B2,104-310-666-668-184,2010-09-07,2010,US 60924609 A,2009-10-30,US 60924609 A;;US 35381709 A;;US 35376009 A;;US 40858109 A;;US 5870508 A;;US 17232608 A;;US 85970307 A;;US 11020208 P,2007-09-21,Methods of influencing shoppers at the first moment of truth in a retail establishment,"Provided herein are systems and methods for influencing shoppers while they consider making purchasing decisions in a retail establishment. Specifically, the systems and methods for influencing shoppers may occur during a shopper's first moment of truth by transmitting through a communication network one or more influential messages to a handheld wireless electronic device or intelligent shopping cart, which is in close proximity to a shopper during a shopping trip throughout a retail establishment.",SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE II JOHN EDWARD;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,SUNRISE R&D HOLDINGS LLC (2009-10-09);;THE KROGER CO (2009-05-12),https://lens.org/104-310-666-668-184,Granted Patent,yes,100,6,2,180,0,B62B5/0096;;B62B5/0096;;B62B2203/50;;B62B2203/50;;G06Q20/208;;G06Q20/208;;G06Q30/0281;;G06Q30/0281;;G06Q30/0601;;G06Q30/0601;;H04L67/12;;H04L67/12,G06Q30/00;;H04L12/56,705/26;;370/406,3,0,,,"Repas,Robert, ""Industrial Sensing The Wireless Way,"" Jan. 6, 2005, Machine Design, v77n1, p. 104, 106, 108, 110.;;Chediak, Mark, ""Retail Technology Grocers Get a Taste of Future; Store Owners Who Want to Stand Out in the Crowd These Days are Embracing Cutting-Edge Services,"" Jan. 21, 2006, Orlando Sentinel, p. C1.;;Gros, Michael, ""Wireless POS Units Serve Up Profits to Hungry Companies,"" Aug. 2003, CRN, (1059), 93.",ACTIVE
965,US,A1,US 2021/0268115 A1,141-741-415-977-173,2021-09-02,2021,US 202117169371 A,2021-02-05,US 202117169371 A;;US 202063070064 P;;US 202063009533 P;;US 202062970607 P,2020-02-05,LIPID PRODRUGS OF NEUROSTEROIDS,"The present invention provides lymphatic system-directing lipid prodrugs, pharmaceutical compositions thereof, methods of producing such prodrugs and compositions, as well as methods of improving the bioavailability or other properties of a therapeutic agent that comprises part of the lipid prodrug. The present invention also provides methods of treating a disease, disorder, or condition such as those disclosed herein, comprising administering to a patient in need thereof a disclosed lipid prodrug or a pharmaceutical composition thereof.",PURETECH LYT INC;;UNIV MONASH,BONNER DANIEL KENNETH;;SHYAM RISHAB R;;SIMPSON JAMIE;;PORTER CHRISTOPHER JOHN;;TREVASKIS NATALIE;;QUACH TIM;;HAN SIFEI;;HU LUOJUAN,,https://lens.org/141-741-415-977-173,Patent Application,yes,0,2,11,11,0,A61K31/573;;A61P1/00;;A61K47/542;;C07J7/002;;A61P25/00;;A61K31/573;;A61K47/55;;A61P1/00;;A61K47/542;;A61K9/0053;;C07J69/00;;C07J7/002;;A61K31/573;;A61K47/542;;A61P25/00;;A61K47/55;;A61K31/573;;A61K9/0053;;A61K47/542,A61K47/55;;A61K9/00;;A61K31/573,,0,0,,,,DISCONTINUED
966,US,A1,US 2023/0338552 A1,174-689-377-977-691,2023-10-26,2023,US 202318341519 A,2023-06-26,US 202318341519 A;;US 202217881458 A;;US 2021/0016955 W;;US 202063070064 P;;US 202063009533 P;;US 202062970607 P,2020-02-05,LIPID PRODRUGS OF NEUROSTEROIDS,"The present invention provides lymphatic system-directing lipid prodrugs, pharmaceutical compositions thereof, methods of producing such prodrugs and compositions, as well as methods of improving the bioavailability or other properties of a therapeutic agent that comprises part of the lipid prodrug. The present invention also provides methods of treating a disease, disorder, or condition such as those disclosed herein, comprising administering to a patient in need thereof a disclosed lipid prodrug or a pharmaceutical composition thereof.",PURETECH LYT INC;;UNIV MONASH,BONNER DANIEL KENNETH;;SHYAM RISHAB R;;SIMPSON JAMIE;;PORTER CHRISTOPHER JOHN;;TREVASKIS NATALIE;;QUACH TIM;;HAN SIFEI;;HU LUOJUAN,PURETECH MANAGEMENT INC (2021-08-19);;MONASH UNIVERSITY (2021-05-10);;PURETECH HEALTH LLC (2021-09-11);;PURETECH LYT INC (2021-09-11),https://lens.org/174-689-377-977-691,Patent Application,yes,1,0,11,11,0,A61K31/573;;A61P1/00;;A61K47/542;;C07J7/002;;A61P25/00;;A61K31/573;;A61K47/55;;A61P1/00;;A61K47/542;;A61K9/0053;;C07J69/00;;C07J7/002;;A61K31/573;;A61K47/542;;A61P25/00;;A61K47/55;;A61K31/573;;A61K9/0053;;A61K47/542,A61K47/55;;A61K9/00;;A61K31/573;;A61K47/54,,1,1,020-938-661-820-309,10.1002/ardp.19953280313;;7763143,"Scriba , Synthesis and in vitro Degradation of Testosterone-Lipid Conjugates , Arch. Pharm, 271-276 (Year: 1995)",PENDING
967,CA,A1,CA 3166908 A1,022-807-575-033-07X,2021-08-12,2021,CA 3166908 A,2021-02-05,US 202062970607 P;;US 202063009533 P;;US 202063070064 P;;US 2021/0016955 W,2020-02-05,LIPID PRODRUGS OF NEUROSTEROIDS,"The present invention provides lymphatic system-directing lipid prodrugs, pharmaceutical compositions thereof, methods of producing such prodrugs and compositions, as well as methods of improving the bioavailability or other properties of a therapeutic agent that comprises part of the lipid prodrug. The present invention also provides methods of treating a disease, disorder, or condition such as those disclosed herein, comprising administering to a patient in need thereof a disclosed lipid prodrug or a pharmaceutical composition thereof.",PURETECH LYT INC;;UNIV MONASH,BONNER DANIEL KENNETH;;SHYAM RISHAB R;;SIMPSON JAMIE;;PORTER CHRISTOPHER JOHN;;TREVASKIS NATALIE;;QUACH TIM;;HAN SIFEI;;HU LUOJUAN,,https://lens.org/022-807-575-033-07X,Patent Application,no,0,0,11,11,0,A61K31/573;;A61P1/00;;A61K47/542;;C07J7/002;;A61P25/00;;A61K31/573;;A61K47/55;;A61P1/00;;A61K47/542;;A61K9/0053;;C07J69/00;;C07J7/002;;A61K31/573;;A61K47/542;;A61P25/00;;A61K47/55;;A61K31/573;;A61K9/0053;;A61K47/542,A61K31/56;;A61K31/57;;A61P25/16,,0,0,,,,PENDING
968,EP,A2,EP 2593915 A2,001-186-367-953-698,2013-05-22,2013,EP 11735949 A,2011-07-14,US 83746510 A;;US 2011/0044000 W,2010-07-15,SYSTEMS OF INFLUENCING SHOPPER'S PRODUCT SELECTION AT THE FIRST MOMENT OF TRUTH BASED UPON A SHOPPER'S LOCATION IN A RETAIL ESTABLISHMENT,,SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE JOHN EDWARD II;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,,https://lens.org/001-186-367-953-698,Patent Application,yes,0,0,18,18,0,G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04W4/02;;H04L67/52;;G06Q20/10;;G06Q30/06;;G06Q30/0613;;G06Q50/10;;H04B1/40;;H04B5/48;;H04W4/029;;G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04L51/00;;H04L67/52,G06Q30/02,,0,0,,,,DISCONTINUED
969,EP,A4,EP 2350960 A4,084-850-667-333-208,2015-07-29,2015,EP 09829456 A,2009-11-02,US 2009/0005925 W;;US 60924609 A;;US 60922409 A;;US 11020208 P;;US 40858109 A;;US 35381709 A;;US 35376009 A,2008-10-31,METHODS OF INFLUENCING SHOPPERS AT THE FIRST MOMENT OF TRUTH IN A RETAIL ESTABLISHMENT,,SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE JOHN EDWARD II;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,,https://lens.org/084-850-667-333-208,Search Report,no,6,0,20,180,0,G06Q30/00;;H04W84/18;;H04W4/029;;H04W4/35;;B62B2203/50,G06Q30/00;;H04W4/029;;H04W4/35;;H04W84/18,,2,1,137-736-698-917-523,10.1109/wmcsa.1994.8,"ASTHANA A ET AL: ""An Indoor Wireless System for Personalized Shopping Assistance"", MOBILE COMPUTING SYSTEMS AND APPLICATIONS, 1994. WMCSA '08. FIRST WORKSHOP ON, IEEE, PISCATAWAY, NJ, USA, 8 December 1994 (1994-12-08), pages 69 - 74, XP031320495, ISBN: 978-0-7695-3451-0;;See also references of WO 2010062367A1",ACTIVE
970,ZA,B,ZA 201103160 B,093-756-782-723-530,2011-12-28,2011,ZA 201103160 A,2011-04-29,US 11020208 P;;US 35376009 A;;US 35381709 A;;US 40858109 A;;US 60922409 A;;US 60924609 A;;US 2009/0005925 W,2008-10-31,METHODS OF INFLUENCING SHOPPERS AT THE FIRST MOMENT OF TRUTH IN A RETAIL ESTABLISHMENT,,SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE JOHN EDWARD II;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,,https://lens.org/093-756-782-723-530,Granted Patent,no,0,0,17,180,0,,G06Q/,,0,0,,,,ACTIVE
971,BR,A2,BR PI0921722 A2,045-198-422-756-713,2016-01-05,2016,BR PI0921722 A,2009-11-02,US 2009/0005925 W;;US 11020208 P;;US 35381709 A;;US 35376009 A;;US 40858109 A;;US 60924609 A;;US 60922409 A,2008-10-31,método para influenciar clientes no momento da decisão em um estabelecimento de varejo,,SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL;;OSBORNE JOHN EDWARD II;;JONES TITUS ARTHUR,,https://lens.org/045-198-422-756-713,Patent Application,no,0,0,17,180,0,,G06Q30/00,,0,0,,,,INACTIVE
972,WO,A1,WO 2010/051035 A1,079-664-128-311-309,2010-05-06,2010,US 2009/0005930 W,2009-11-02,US 60924609 A;;US 60922409 A;;US 40858109 A;;US 35376009 A;;US 35381709 A;;US 11020208 P,2008-10-31,SYSTEMS OF INFLUENCING SHOPPERS AT THE FIRST MOMENT OF TRUTH IN A RETAIL ESTABLISHMENT,"Provided herein are systems and methods for influencing shoppers while they consider making purchasing decisions in a retail establishment. Specifically, the systems and methods for influencing shoppers may occur during a shopper's first moment of truth by transmitting through a communication network one or more influential messages to a handheld wireless electronic device or intelligent shopping cart, which is in close proximity to a shopper during a shopping trip throughout a retail establishment.",SUNRISE R & D HOLDINGS LLC;;BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE II JOHN EDWARD;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE II JOHN EDWARD;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,,https://lens.org/079-664-128-311-309,Patent Application,yes,9,0,20,180,0,G06Q30/00;;H04W84/18;;H04W4/029;;H04W4/35;;B62B2203/50,G06Q30/00;;H04W4/029;;H04W4/35,,1,0,,,See also references of EP 2353131A4,PENDING
973,WO,A1,WO 2021/159021 A1,012-584-460-684-392,2021-08-12,2021,US 2021/0016955 W,2021-02-05,US 202062970607 P;;US 202063009533 P;;US 202063070064 P,2020-02-05,LIPID PRODRUGS OF NEUROSTEROIDS,"The present invention provides lymphatic system-directing lipid prodrugs, pharmaceutical compositions thereof, methods of producing such prodrugs and compositions, as well as methods of improving the bioavailability or other properties of a therapeutic agent that comprises part of the lipid prodrug. The present invention also provides methods of treating a disease, disorder, or condition such as those disclosed herein, comprising administering to a patient in need thereof a disclosed lipid prodrug or a pharmaceutical composition thereof.",PURETECH LYT INC;;UNIV MONASH,BONNER DANIEL KENNETH;;SHYAM RISHAB R;;SIMPSON JAMIE;;PORTER CHRISTOPHER JOHN;;TREVASKIS NATALIE;;QUACH TIM;;HAN SIFEI;;HU LUOJUAN,,https://lens.org/012-584-460-684-392,Patent Application,yes,3,0,11,11,0,A61K31/573;;A61P1/00;;A61K47/542;;C07J7/002;;A61P25/00;;A61K31/573;;A61K47/55;;A61P1/00;;A61K47/542;;A61K9/0053;;C07J69/00;;C07J7/002;;A61K31/573;;A61K47/542;;A61P25/00;;A61K47/55;;A61K31/573;;A61K9/0053;;A61K47/542,A61K31/56;;A61K31/57;;A61P25/16,,0,0,,,,PENDING
974,US,A1,US 2011/0106624 A1,097-331-582-300-164,2011-05-05,2011,US 83746510 A,2010-07-15,US 83746510 A;;US 60922409 A;;US 35381709 A;;US 35376009 A;;US 40858109 A;;US 5870508 A;;US 17232608 A;;US 85970307 A;;US 60924609 A;;US 11020208 P;;US 7034408 P;;US 4682008 P;;US 6516608 P;;US 1112508 P;;US 6907608 P;;US 95947007 P,2007-07-13,SYSTEMS OF INFLUENCING SHOPPER'S PRODUCT SELECTION AT THE FIRST MOMENT OF TRUTH BASED UPON A SHOPPER'S LOCATION IN A RETAIL ESTABLISHMENT,"Provided herein is a system or systems for influencing shoppers while they consider making purchasing decisions in a retail establishment. Specifically, the method identifies the first moment of truth and attempts to influence shoppers during a shopper's first moment of truth based on the shopper's location within the retail establishment. The method transmits an acceptable influential message and transmits the message through a communication network to a shopper tracking device, which is in close proximity to a shopper during a shopping trip throughout a retail establishment.",SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE II JOHN EDWARD;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,SUNRISE R&D HOLDINGS LLC (2010-07-26),https://lens.org/097-331-582-300-164,Patent Application,yes,26,74,18,18,0,G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04W4/02;;H04L67/52;;G06Q20/10;;G06Q30/06;;G06Q30/0613;;G06Q50/10;;H04B1/40;;H04B5/48;;H04W4/029;;G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04L51/00;;H04L67/52,G06Q30/00,705/14.58,0,0,,,,ACTIVE
975,US,A1,US 2010/0049594 A1,042-176-313-277-67X,2010-02-25,2010,US 60924609 A,2009-10-30,US 60924609 A;;US 35381709 A;;US 35376009 A;;US 40858109 A;;US 5870508 A;;US 17232608 A;;US 85970307 A;;US 11020208 P,2007-09-21,Methods of Influencing Shoppers at the First Moment of Truth in a Retail Establishment,"Provided herein are systems and methods for influencing shoppers while they consider making purchasing decisions in a retail establishment. Specifically, the systems and methods for influencing shoppers may occur during a shopper's first moment of truth by transmitting through a communication network one or more influential messages to a handheld wireless electronic device or intelligent shopping cart, which is in close proximity to a shopper during a shopping trip throughout a retail establishment.",SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE II JOHN EDWARD;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,SUNRISE R&D HOLDINGS LLC (2009-10-09);;THE KROGER CO (2009-05-12),https://lens.org/042-176-313-277-67X,Patent Application,yes,91,19,2,180,0,B62B5/0096;;B62B5/0096;;B62B2203/50;;B62B2203/50;;G06Q20/208;;G06Q20/208;;G06Q30/0281;;G06Q30/0281;;G06Q30/0601;;G06Q30/0601;;H04L67/12;;H04L67/12,G06Q30/00;;G01C21/00;;G06F15/16;;G06F15/173;;G06Q10/00,705/10;;705/346;;705/23;;701/300;;709/238;;709/252;;709/249,0,0,,,,ACTIVE
976,US,A1,US 2022/0395513 A1,065-710-313-129-513,2022-12-15,2022,US 202217881458 A,2022-08-04,US 202217881458 A;;US 2021/0016955 W;;US 202063070064 P;;US 202063009533 P;;US 202062970607 P,2020-02-05,LIPID PRODRUGS OF NEUROSTEROIDS,"The present invention provides lymphatic system-directing lipid prodrugs, pharmaceutical compositions thereof, methods of producing such prodrugs and compositions, as well as methods of improving the bioavailability or other properties of a therapeutic agent that comprises part of the lipid prodrug. The present invention also provides methods of treating a disease, disorder, or condition such as those disclosed herein, comprising administering to a patient in need thereof a disclosed lipid prodrug or a pharmaceutical composition thereof.",PURETECH LYT INC;;UNIV MONASH,BONNER DANIEL KENNETH;;SHYAM RISHAB R;;SIMPSON JAMIE;;PORTER CHRISTOPHER JOHN;;TREVASKIS NATALIE;;QUACH TIM;;HAN SIFEI;;HU LUOJUAN,PURETECH MANAGEMENT INC (2021-08-19);;MONASH UNIVERSITY (2021-05-10);;PURETECH HEALTH LLC (2021-09-11);;PURETECH LYT INC (2021-09-11),https://lens.org/065-710-313-129-513,Patent Application,yes,0,0,11,11,0,A61K31/573;;A61P1/00;;A61K47/542;;C07J7/002;;A61P25/00;;A61K31/573;;A61K47/55;;A61P1/00;;A61K47/542;;A61K9/0053;;C07J69/00;;C07J7/002;;A61K31/573;;A61K47/542;;A61P25/00;;A61K47/55;;A61K31/573;;A61K9/0053;;A61K47/542,A61K31/573;;A61K47/54,,0,0,,,,DISCONTINUED
977,GE,B,GE P20135860 B,141-206-561-777-415,2013-06-25,2013,GE AP2009012240 A,2009-11-02,US 60924609 A;;US 60922409 A;;US 11020208 P;;US 40858109 A;;US 35381709 A;;US 35376009 A,2008-10-31,SYSTEMS OF INFLUENCE ON SHOPPERS AT FIRST MOMENT OF DECISION AT RETAIL ESTABLISHMENT,"There is represented a system of influence on shoppers’ decisions at shopping at retail establishment. Particularly, according to system, influence on shoppers can be implemented at first moment of decision by one or more influential messages transmittion through communication network to portable wireless electronic device or intelligent shopping cart existed in proximity to shopper during shopping at retail establishment.",SUNRISE R & D HOLDINGS LLC,MENZ GREGORY MICHAEL;;PERKINS DION BRENT;;OSBORN II JOHN EDWARD;;JONES TITUS ARTHUR;;HJELM CHRISTOPHER TODD;;BONNER BRETT BRACEWELL,,https://lens.org/141-206-561-777-415,Granted Patent,no,0,0,17,180,0,,G06Q30/00,,0,0,,,,ACTIVE
978,CN,A,CN 103534720 A,171-484-042-823-924,2014-01-22,2014,CN 201180044684 A,2011-07-14,US 2011/0044000 W;;US 83746510 A,2010-07-15,Systems of influencing shopper's product selection at the first moment of truth based upon a shopper's location in a retail establishment,"Provided herein is a system or systems for influencing shoppers while they consider making purchasing decisions in a retail establishment. Specifically, the method identifies the first moment of truth and attempts to influence shoppers during a shopper's first moment of truth based on the shopper's location within the retail establishment. The method transmits an acceptable influential message and transmits the message through a communication network to a shopper tracking device, which is in close proximity to a shopper during a shopping trip throughout a retail establishment.",SUNRISE R & D HOLDINGS LLC,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE JOHN EDWARD II;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,,https://lens.org/171-484-042-823-924,Patent Application,no,4,7,18,18,0,G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04W4/02;;H04L67/52;;G06Q20/10;;G06Q30/06;;G06Q30/0613;;G06Q50/10;;H04B1/40;;H04B5/48;;H04W4/029;;G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04L51/00;;H04L67/52,G06Q30/02;;G06Q30/06;;H04L29/08,,0,0,,,,DISCONTINUED
979,BR,A2,BR 112013000983 A2,197-146-726-063-462,2017-10-24,2017,BR 112013000983 A,2011-07-14,US 2011/0044000 W;;US 83746510 A,2010-07-15,sistemas para influenciar a seleção de produto pelo comprador no primeiro momento da verdade com base em uma localização do comprador em um estabelecimento de varejo,"sistemas para influenciar a seleção de produto pelo comprador no primeiro momento da verdade com base em uma localização do comprador em um estabelecimento de varejo. trata-se de um sistema ou sistemas para influenciar compradores enquanto os mesmos consideram tomar decisões de compra em um estabelecimento de varejo. especificamente, o método identifica o primeiro momento da verdade e tenta influenciar compradores durante um primeiro momento da verdade do comprador baseado na localização do comprador no estabelecimento de varejo. o método transmite uma mensagem influente aceitável e transmite a mensagem através de uma rede de comunicação para um dispositivo rastreador de comprador, que está proximo a um comprador durante um percurso de compra por um estabelecimento de varejo.",SUNRISE R & D HOLDINGS LLC,BRETT BRACEWELL BONNER;;CHRISTOPHER TODD HJELM;;DION BRENT PERKINS;;GREGORY MICHAEL MENZ;;JOHN EDWARD OSBORNE II;;TITUS ARTHUR JONES,,https://lens.org/197-146-726-063-462,Patent Application,no,0,0,18,18,0,G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04W4/02;;H04L67/52;;G06Q20/10;;G06Q30/06;;G06Q30/0613;;G06Q50/10;;H04B1/40;;H04B5/48;;H04W4/029;;G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04L51/00;;H04L67/52,G06Q30/00,,0,0,,,,DISCONTINUED
980,KR,A,KR 20220149534 A,014-531-543-965-652,2022-11-08,2022,KR 20227030392 A,2021-02-05,US 202062970607 P;;US 202063009533 P;;US 202063070064 P;;US 2021/0016955 W,2020-02-05,신경스테로이드의 지질 전구약물,"본 발명은 림프계 유도 지질 전구약물, 이의 약제학적 조성물, 이러한 전구약물 및 조성물 제조 방법, 및 지질 전구약물의 일부를 포함하는 치료제의 생체이용률 및 기타 특성을 개선하는 방법을 제공한다. 본 발명은 또한 개시된 지질 전구약물 또는 이의 약제학적 조성물을 이를 필요로 하는 환자에게 투여하는 것을 포함하는, 본원엔 개시된 것과 같은 질환, 장애 또는 병태 치료 방법을 제공한다.",PURETECH LYT INC;;UNIV MONASH,BONNER DANIEL KENNETH;;SHYAM RISHAB R;;SIMPSON JAMIE;;PORTER CHRISTOPHER JOHN;;TREVASKIS NATALIE;;QUACH TIM;;HAN SIFEI;;HU LUOJUAN,,https://lens.org/014-531-543-965-652,Patent Application,no,0,0,11,11,0,A61K31/573;;A61P1/00;;A61K47/542;;C07J7/002;;A61P25/00;;A61K31/573;;A61K47/55;;A61P1/00;;A61K47/542;;A61K9/0053;;C07J69/00;;C07J7/002;;A61K31/573;;A61K47/542;;A61P25/00;;A61K47/55;;A61K31/573;;A61K9/0053;;A61K47/542,C07J69/00;;A61K31/573;;A61K47/54;;A61P25/00;;C07J7/00,,0,0,,,,PENDING
981,WO,A3,WO 2012/009532 A3,128-012-180-451-407,2013-08-08,2013,US 2011/0044000 W,2011-07-14,US 83746510 A,2010-07-15,INFLUENCING PRODUCT SELECTION AT THE MOMENT OF TRUTH BASED UPON A SHOPPER'S LOCATION IN A STORE,"Provided herein is a system or systems for influencing shoppers while they consider making purchasing decisions in a retail establishment. Specifically, the method identifies the first moment of truth and attempts to influence shoppers during a shopper's first moment of truth based on the shopper's location within the retail establishment. The method transmits an acceptable influential message and transmits the message through a communication network to a shopper tracking device, which is in close proximity to a shopper during a shopping trip throughout a retail establishment.",SUNRISE R & D HOLDINGS LLC;;BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE JOHN EDWARD II;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,BONNER BRETT BRACEWELL;;HJELM CHRISTOPHER TODD;;JONES TITUS ARTHUR;;OSBORNE JOHN EDWARD II;;PERKINS DION BRENT;;MENZ GREGORY MICHAEL,,https://lens.org/128-012-180-451-407,Search Report,yes,3,0,18,18,0,G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04W4/02;;H04L67/52;;G06Q20/10;;G06Q30/06;;G06Q30/0613;;G06Q50/10;;H04B1/40;;H04B5/48;;H04W4/029;;G06Q30/0261;;H04W4/12;;G06Q30/0267;;H04L51/00;;H04L67/52,G06Q30/00,,0,0,,,,PENDING
